Legal Name,DBA,Product Name,SKU,Package UPC,Units per Package,mL per Unit,Product Category,Characterizing Flavor,Date Added to Directory
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Texas Rich Tobacco,DISP-FB-V2-TEXR-5PK,850080506035,5,90,Disposable e-cigarette device,Tobacco,2026-02-13
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Texas Sour Mango,DISP-FB-V2-TEXSM-5PK,850069068981,5,90,Disposable e-cigarette device,Mango,2026-02-13
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Texas Strawberry Ice,DISP-FB-V2-TEXS-5PK,850069068936,5,90,Disposable e-cigarette device,Strawberry,2026-02-13
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Texas Watermelon Ice,DISP-FB-V2-TEXW-5PK,850069068899,5,90,Disposable e-cigarette device,Watermelon,2026-02-13
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Texas Blue Razz Ice,DISP-FB-V2-TEXB,850069068905,1,18,Disposable e-cigarette device,Blueberry,2026-02-13
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar v2 Texas Cafe Mocha,DISP-FB-V2-TEXCM,850080506004,1,18,Disposable e-cigarette device,Mocha Coffee,2026-02-13
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Texas Cool Mint,DISP-FB-V2-TEXC,850069068783,1,18,Disposable e-cigarette device,Mint,2026-02-13
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Texas Frozen Pina Colada,DISP-FB-V2-TEXP,850069068950,1,18,Disposable e-cigarette device,Coconut,2026-02-13
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Texas Mint,DISP-FB-V2-TEXM,850069068721,1,18,Disposable e-cigarette device,Mint,2026-02-13
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Texas Rich Tobacco,DISP-FB-V2-TEXR,850080506028,1,18,Disposable e-cigarette device,Tobacco,2026-02-13
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Texas Sour Mango,DISP-FB-V2-TEXSM,850069068974,1,18,Disposable e-cigarette device,Mango,2026-02-13
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Texas Strawberry Ice,DISP-FB-V2-TEXS,850069068929,1,18,Disposable e-cigarette device,Strawberry,2026-02-13
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Texas Watermelon Ice,DISP-FB-V2-TEXW,850069068882,1,18,Disposable e-cigarette device,Watermelon,2026-02-13
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Midnight Series Iced Green Rancher,DISP-FB-V2-MS-IGR,850080506639,1,18,E-liquid,Green Apple,2026-04-03
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Midnight Series Orange Mint,DISP-FB-V2-MS-OM,850080506653,1,18,E-liquid,Citrus Mint,2026-04-03
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Midnight Series Fresh Mango Lychee,DISP-FB-V2-MS-FML,850080506677,1,18,E-liquid,Lychee Mango,2026-04-03
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Midnight Series Frozen Orange Pom,DISP-FB-V2-MS-FOP,850080506691,1,18,E-liquid,Orange Pomegranate,2026-04-03
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Midnight Series Iced Strawberry Pear,DISP-FB-V2-MS-ISP,850080506714,1,18,E-liquid,Pear Strawberry,2026-04-03
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Midnight Series Sour Strawberry Melon,DISP-V2-MS-SSM,850080506738,1,18,E-liquid,Strawberry Melon,2026-04-03
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Midnight Series Frozen Peach Lime Razz,DISP-FB-V2-MS-FPLR,850080506745,1,18,E-liquid,Lime Peach,2026-04-03
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Midnight Series Iced Blue Rancher,DISP-FB-V2-MS-IBR,850080506769,1,18,E-liquid,Raspberry,2026-04-03
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Midnight Series Banana Fresca,DISP-FB-V2-MS-BF,850080506783,1,18,E-liquid,Banana,2026-04-03
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Midnight Series Limoncello,DISP-FB-V2-MS-L,850080506806,1,18,E-liquid,Lemon,2026-04-03
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Midnight Series Iced Green Rancher 5 PK,DISP-FB-V2-MS-IGR-5PK,850080506646,5,90,E-liquid,Green Apple,2026-04-03
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Midnight Series Orange Mint 5 PK,DISP-FB-V2-MS-OM-5PK,850080506660,5,90,E-liquid,Citrus Mint,2026-04-03
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Midnight Series Fresh Mango Lychee 5 PK,DISP-FB-V2-MS-FML-5PK,850080506684,5,90,E-liquid,Lychee Mango,2026-04-03
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Midnight Series Frozen Orange Pom 5 PK,DISP-FB-V2-MS-FOP-5PK,850080506707,5,90,E-liquid,Orange Pomegranate,2026-04-03
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Midnight Series Iced Strawberry Pear 5 PK,DISP-FB-V2-MS-ISP-5PK,850080506721,5,90,E-liquid,Pear Strawberry,2026-04-03
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Midnight Series Sour Strawberry Melon 5 PK,DISP-V2-MS-SSM-5PK,850080506820,5,90,E-liquid,Strawberry Melon,2026-04-03
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Midnight Series Frozen Peach Lime Razz 5 PK,DISP-FB-V2-MS-FPLR-5PK,850080506752,5,90,E-liquid,Lime Peach,2026-04-03
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Midnight Series Iced Blue Rancher 5 PK,DISP-FB-V2-MS-IBR-5PK,850080506776,5,90,E-liquid,Raspberry,2026-04-03
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Midnight Series Banana Fresca 5 PK,DISP-FB-V2-MS-BF-5PK,850080506790,5,90,E-liquid,Banana,2026-04-03
Lucky Bar Holdings LLC,The Fifty Bar,Fifty Bar V2 Midnight Series Limoncello 5 PK,DISP-FB-V2-MS-L-5PK,850080506813,5,90,E-liquid,Lemon,2026-04-03
Maduro Distributors Inc,The Loon,Loon Air + Raspberry Blueberry Lemon,601956377347,601956377453,10,8,Disposable e-cigarette device,"Raspberry, Blueberry, Lemon",2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Lush Ice,601956377385,601956377392,10,8,Disposable e-cigarette device,Watermelon,2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Mint,601956377408,601956377415,10,8,Disposable e-cigarette device,Mint,2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Berry Lemonade,601956377347,601956377354,10,8,Disposable e-cigarette device,Strawberry Lemonade,2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Grape,601956377361,601956377378,10,8,Disposable e-cigarette device,Grape,2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Strawberry Ice,601956377460,601956377477,10,8,Disposable e-cigarette device,Strawberry,2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Orange,601956377422,601956377439,10,8,Disposable e-cigarette device,Orange,2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Pineapple Ice,742259842450,742259842467,10,8,Disposable e-cigarette device,Pineapple,2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Strawberry Watermelon,742259842474,742259842481,10,8,Disposable e-cigarette device,"Strawberry, Watermelon",2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Bad Bull,742259842498,742259842504,10,8,Disposable e-cigarette device,Red Bull Energy Drink,2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Mango Ice,742259842511,742259842528,10,8,Disposable e-cigarette device,Mango,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Blue Razz,601956370737,601956370744,10,6.5,Disposable e-cigarette device,Raspberry,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Frozen Grape,601956370836,601956370843,10,6.5,Disposable e-cigarette device,Grape,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Frozen Mango,601956370775,601956370782,10,6.5,Disposable e-cigarette device,Mango,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Frozen Melon,601956373882,601956373899,10,6.5,Disposable e-cigarette device,Melon,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Kiwi Berry,767461990393,767461990409,10,6.5,Disposable e-cigarette device,"Kiwi, Strawberry",2025-12-29
Maduro Distributors Inc,The Loon,Loon Refill Menthol 6MG,685650046839,685650046822,10,1,Electronic cigarette pod or cartridge,Menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Refill Menthol 18MG,767461990126,685650046808,10,1,Electronic cigarette pod or cartridge,Menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Refill Tobacco 6MG,685650046778,685650046785,10,1,Electronic cigarette pod or cartridge,Tobacco,2025-12-29
Maduro Distributors Inc,The Loon,Loon Refill Tobacco 18MG,767461990119,685650046761,10,1,Electronic cigarette pod or cartridge,Tobacco,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Apple Berry,601956370812,601956370829,10,6.5,Disposable e-cigarette device,"Apple, Strawberry",2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Blue Lightning,767461991239,767461991246,10,6.5,Disposable e-cigarette device,Blueberry Citrus,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Banana Taffy,767461991253,767461991260,10,6.5,Disposable e-cigarette device,Banana,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Clear,601956370850,601956370867,10,6.5,Disposable e-cigarette device,Flavorless,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Creamy Frostbite,767461993097,767461993103,10,6.5,Disposable e-cigarette device,"Mint, Cream",2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Turkish Tobacco,767461990454,767461990461,10,6.5,Disposable e-cigarette device,Tobacco,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Gum Mint,767461990416,767461990423,10,6.5,Disposable e-cigarette device,Mint,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Iced Guava,601956370652,601956370669,10,6.5,Disposable e-cigarette device,"Guava, Menthol",2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx H2O,601956370874,601956370881,10,6.5,Disposable e-cigarette device,Clear with Citrus,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Iced Lush,601956370911,601956370928,10,6.5,Disposable e-cigarette device,Watermelon Menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Merica,601956370935,601956370942,10,6.5,Disposable e-cigarette device,popsicle,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Mint Crush,767461991215,767461991222,10,6.5,Disposable e-cigarette device,mint,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Orange Lightning,601956370713,601956370720,10,6.5,Disposable e-cigarette device,orange citrus soda,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Frozen Peach,601956370898,601956370904,10,6.5,Disposable e-cigarette device,peach menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Peach Mango Fusion,601956370799,601956370805,10,6.5,Disposable e-cigarette device,peach mango,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Iced Pineapple,601956370577,601956370584,10,6.5,Disposable e-cigarette device,pineapple menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Strawberry Banana,601956370638,601956370645,10,6.5,Disposable e-cigarette device,strawberry banana,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Strawberry Lemonade,601956370676,601956370683,10,6.5,Disposable e-cigarette device,strawberry lemon,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Frozen Strawberry,601956370591,601956370607,10,6.5,Disposable e-cigarette device,strawberry menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Classic Tobacco,767461990478,767461990485,10,6.5,Disposable e-cigarette device,tobacco,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Apple Berry 30mg,690277961540,688099869656,6,30,E-liquid,"Apple, Strawberry",2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Apple Berry 50mg,690277960239,688099869304,6,30,E-liquid,"Apple, Strawberry",2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Banana 30mg,767461990195,767461990201,6,30,E-liquid,Banana,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Banana 50mg,767461990157,767461990164,6,30,E-liquid,banana,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Blue Lightning 30mg,601956374650,688099869618,6,30,E-liquid,Blueberry Citrus,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Blue Lightning 50mg,688099869106,688099869267,6,30,E-liquid,Blueberry Citrus,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Blue Razz 30mg,601956374667,688099869625,6,30,E-liquid,raspberry,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Blue Razz 50mg,690277961724,688099869274,6,30,E-liquid,raspberry,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Kiwi Berry 30mg,690277961564,688099869557,6,30,E-liquid,strawberry watermelon kiwi,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Kiwi Berry 50mg,690277960260,688099869205,6,30,E-liquid,strawberry watermelon kiwi,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Classic Tobacco 30mg,690277961441,688099869700,6,30,E-liquid,tobacco,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Classic Tobacco 50mg,690277960079,688099869359,6,30,E-liquid,tobacco,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Clear 30mg,601956374186,601956374193,6,30,E-liquid,flavorless,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Clear 50mg,601956374209,601956374216,6,30,E-liquid,flavorless,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Creamy Frostbite 30mg,601956374674,689481773360,6,30,E-liquid,creamy mint,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Creamy Frostbite 50mg,689481773230,689481773353,6,30,E-liquid,creamy mint,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Turkish Tobacco 30mg,601956372311,601956372328,6,30,E-liquid,tobacco,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Turkish Tobacco 50mg,601956371987,601956371994,6,30,E-liquid,tobacco,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Frozen Grape 30mg,690277961748,688099869786,6,30,E-liquid,grape menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Frozen Grape 50mg,690277961700,688099869427,6,30,E-liquid,grape menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Frozen Mango 30mg,690277961779,688099869762,6,30,E-liquid,mango menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Frozen Mango 50mg,690277961786,688099869403,6,30,E-liquid,mango menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Frozen Melon 30mg,690277961755,688099869809,6,30,E-liquid,melon menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Frozen Melon 50mg,690277961717,688099869441,6,30,E-liquid,melon menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Frozen Peach 30mg,688099869830,688099869861,6,30,E-liquid,peach menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Frozen Peach 50mg,688099869847,688099869854,6,30,E-liquid,peach menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Gum MInt 30mg,601956374681,688099869717,6,30,E-liquid,mint,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Gum Mint 50mg,690277961960,688099869472,6,30,E-liquid,mint,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts H20 30mg,601956372274,601956372281,6,30,E-liquid,Clear with Citrus,2025-12-29
Maduro Distributors Inc,The Loon,Loon Satls H20 50mg,601956371949,601956371956,6,30,E-liquid,clear with Citrus,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Iced Guava 30mg,601956374698,688099869748,6,30,E-liquid,"Guava, Menthol",2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Iced Guava 50mg,690277960307,688099869380,6,30,E-liquid,"Guava, Menthol",2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Iced Lush 30mg,601956374704,688099869816,6,30,E-liquid,Watermelon Menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Iced Lush 50mg,686162567508,688099869458,6,30,E-liquid,watermelon menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Iced Pineapple 30mg,690277961496,688099869724,6,30,E-liquid,pineapple menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Iced Pineapple 50mg,682863121414,688099869366,6,30,E-liquid,pineapple menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Frozen Strawberry 30mg,690277961502,688099869731,6,30,E-liquid,strawberry menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Frozen Strawberry 50mg,682863121421,688099869373,6,30,E-liquid,strawberry menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Merica 30mg,601956372298,601956372304,6,30,E-liquid,popsicle,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Merica 50mg,601956371963,601956371970,6,30,E-liquid,popsicle,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Mint Crush 30mg,690277961397,688099869502,6,30,E-liquid,mint,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Mint Crush 50mg,690277960222,688099869151,6,30,E-liquid,mint,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Orange Lightning 30mg,601956372335,601956372342,6,30,E-liquid,orange citrus soda,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Orange Lightning 50mg,601956372007,601956372014,6,30,E-liquid,orange citrus soda,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Peach Mango Fusion 30mg,767461989960,767461989953,6,30,E-liquid,peach mango,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Peach Mango Fusion 50mg,767461989175,767461989182,6,30,E-liquid,peach mango,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Pink Lemonade 30mg,690277961434,688099869588,6,30,E-liquid,strawberry lemon,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Pink Lemonade 50mg,686162567454,688099869236,6,30,E-liquid,strawberry lemon,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Strawberry Banana 30mg,690277961427,688099869564,6,30,E-liquid,strawberry banana,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Strawberry Banana 50mg,686162567454,688099869236,6,30,E-liquid,strawberry banana,2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Raspberry Blueberry Lemon,601956377347,601956377347,1,8,Disposable e-cigarette device,"Raspberry, Blueberry, Lemon",2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Lush Ice,601956377385,601956377385,1,8,Disposable e-cigarette device,Watermelon,2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Mint,601956377408,601956377408,1,8,Disposable e-cigarette device,Mint,2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Berry Lemonade,601956377347,601956377347,1,8,Disposable e-cigarette device,Strawberry Lemonade,2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Grape,601956377361,601956377361,1,8,Disposable e-cigarette device,Grape,2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Strawberry Ice,601956377460,601956377460,1,8,Disposable e-cigarette device,Strawberry,2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Orange,601956377422,601956377422,1,8,Disposable e-cigarette device,Orange,2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Pineapple Ice,742259842450,742259842450,1,8,Disposable e-cigarette device,Pineapple,2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Strawberry Watermelon,742259842474,742259842474,1,8,Disposable e-cigarette device,"Strawberry, Watermelon",2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Bad Bull,742259842498,742259842498,1,8,Disposable e-cigarette device,Red Bull Energy Drink,2025-12-29
Maduro Distributors Inc,The Loon,Loon Air + Mango Ice,742259842511,742259842511,1,8,Disposable e-cigarette device,Mango,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Blue Razz,601956370737,601956370737,1,6.5,Disposable e-cigarette device,Raspberry,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Frozen Grape,601956370836,601956370836,1,6.5,Disposable e-cigarette device,Grape,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Frozen Mango,601956370775,601956370775,1,6.5,Disposable e-cigarette device,Mango,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Frozen Melon,601956373882,601956373882,1,6.5,Disposable e-cigarette device,Melon,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Kiwi Berry,767461990393,767461990393,1,6.5,Disposable e-cigarette device,"Kiwi, Strawberry",2025-12-29
Maduro Distributors Inc,The Loon,Loon Refill Menthol 6MG,685650046839,685650046839,1,1,Electronic cigarette pod or cartridge,Menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Refill Menthol 18MG,767461990126,767461990126,1,1,Electronic cigarette pod or cartridge,Menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Refill Tobacco 6MG,685650046778,685650046778,1,1,Electronic cigarette pod or cartridge,Tobacco,2025-12-29
Maduro Distributors Inc,The Loon,Loon Refill Tobacco 18MG,767461990119,767461990119,1,1,Electronic cigarette pod or cartridge,Tobacco,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Apple Berry,601956370812,601956370812,1,6.5,Disposable e-cigarette device,"Apple, Strawberry",2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Blue Lightning,767461991239,767461991239,1,6.5,Disposable e-cigarette device,Blueberry Citrus,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Banana Taffy,767461991253,767461991253,1,6.5,Disposable e-cigarette device,Banana,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Clear,601956370850,601956370850,1,6.5,Disposable e-cigarette device,Flavorless,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Creamy Frostbite,767461993097,767461993097,1,6.5,Disposable e-cigarette device,"Mint, Cream",2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Turkish Tobacco,767461990454,767461990454,1,6.5,Disposable e-cigarette device,Tobacco,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Gum Mint,767461990416,767461990416,1,6.5,Disposable e-cigarette device,Mint,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Iced Guava,601956370652,601956370652,1,6.5,Disposable e-cigarette device,"Guava, Menthol",2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx H2O,601956370874,601956370874,1,6.5,Disposable e-cigarette device,Clear with Citrus,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Iced Lush,601956370911,601956370911,1,6.5,Disposable e-cigarette device,Watermelon Menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Merica,601956370935,601956370935,1,6.5,Disposable e-cigarette device,popsicle,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Mint Crush,767461991215,767461991215,1,6.5,Disposable e-cigarette device,mint,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Orange Lightning,601956370713,601956370713,1,6.5,Disposable e-cigarette device,orange citrus soda,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Frozen Peach,601956370898,601956370898,1,6.5,Disposable e-cigarette device,peach menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Peach Mango Fusion,601956370799,601956370799,1,6.5,Disposable e-cigarette device,peach mango,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Iced Pineapple,601956370577,601956370577,1,6.5,Disposable e-cigarette device,pineapple menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Strawberry Banana,601956370638,601956370638,1,6.5,Disposable e-cigarette device,strawberry banana,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Strawberry Lemonade,601956370676,601956370676,1,6.5,Disposable e-cigarette device,strawberry lemon,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Frozen Strawberry,601956370591,601956370591,1,6.5,Disposable e-cigarette device,strawberry menthol,2025-12-29
Maduro Distributors Inc,The Loon,Loon Maxx Classic Tobacco,767461990478,767461990478,1,6.5,Disposable e-cigarette device,tobacco,2025-12-29
Maduro Distributors Inc,The Loon,Loon Salts Apple Berry 30mg,690277961540,690277961540,1,30,E-liquid,"Apple, Strawberry",2025-12-29
